REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789524,1.4.2.24.1,3331500,,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789524,1.4.2.24.1,3323000,,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789538,1.4.2.26.1,2329300,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789538,1.4.2.26.1,2294300,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789538,1.4.2.26.1,,..,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789538,1.4.2.26.1,,..,,,0
2019,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789538,1.4.2.26.1,,..,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789538,1.4.2.26.1,,..,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789545,1.4.3.1.1,2214800,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789545,1.4.3.1.1,2258500,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789545,1.4.3.1.1,2329600,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789545,1.4.3.1.1,2223700,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789545,1.4.3.1.1,2305700,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789545,1.4.3.1.1,2367700,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789552,1.4.3.2.1,309300,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789552,1.4.3.2.1,325700,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789552,1.4.3.2.1,318800,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789552,1.4.3.2.1,326500,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789552,1.4.3.2.1,333200,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789552,1.4.3.2.1,330000,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789559,1.4.3.3.1,2479200,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789559,1.4.3.3.1,2388500,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789559,1.4.3.3.1,2406000,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789559,1.4.3.3.1,2347500,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789559,1.4.3.3.1,2305400,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789559,1.4.3.3.1,2179600,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789566,1.4.3.4.1,255700,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789566,1.4.3.4.1,268500,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789566,1.4.3.4.1,277000,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789566,1.4.3.4.1,302400,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789566,1.4.3.4.1,295000,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789566,1.4.3.4.1,393300,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789573,1.4.3.5.1,1060600,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789573,1.4.3.5.1,1098400,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789573,1.4.3.5.1,1050200,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789573,1.4.3.5.1,1107800,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789573,1.4.3.5.1,1061500,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789573,1.4.3.5.1,1043900,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789636,1.4.3.14.1,402900,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789636,1.4.3.14.1,435800,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789636,1.4.3.14.1,408600,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789636,1.4.3.14.1,441200,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789636,1.4.3.14.1,397900,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789636,1.4.3.14.1,430900,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789643,1.4.3.15.1,571600,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789643,1.4.3.15.1,578500,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789643,1.4.3.15.1,500800,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789643,1.4.3.15.1,514700,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789643,1.4.3.15.1,494500,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789643,1.4.3.15.1,437300,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789650,1.4.3.16.1,431800,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789650,1.4.3.16.1,439300,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789650,1.4.3.16.1,376200,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789650,1.4.3.16.1,374000,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789650,1.4.3.16.1,351900,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789650,1.4.3.16.1,341400,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789657,1.4.3.17.1,528900,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789657,1.4.3.17.1,575600,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789657,1.4.3.17.1,669200,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789657,1.4.3.17.1,628100,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789657,1.4.3.17.1,594700,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789657,1.4.3.17.1,626400,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789699,1.4.3.23.1,2339400,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789699,1.4.3.23.1,2380700,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789699,1.4.3.23.1,2417300,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789699,1.4.3.23.1,2406500,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789699,1.4.3.23.1,2496200,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789699,1.4.3.23.1,2545200,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789706,1.4.3.24.1,3244000,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789706,1.4.3.24.1,3246000,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789706,1.4.3.24.1,3278800,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789706,1.4.3.24.1,3312700,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789706,1.4.3.24.1,3377000,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789706,1.4.3.24.1,3368600,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789720,1.4.3.26.1,2703400,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789720,1.4.3.26.1,2733300,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789720,1.4.3.26.1,,..,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789720,1.4.3.26.1,,..,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789720,1.4.3.26.1,,..,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789720,1.4.3.26.1,,..,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789909,1.5.2.1.1,2149700,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789909,1.5.2.1.1,2092200,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789909,1.5.2.1.1,1998200,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789909,1.5.2.1.1,2107000,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789909,1.5.2.1.1,2107900,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789909,1.5.2.1.1,2177800,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789916,1.5.2.2.1,480800,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789916,1.5.2.2.1,525000,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789916,1.5.2.2.1,523600,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789916,1.5.2.2.1,492900,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789916,1.5.2.2.1,469300,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789916,1.5.2.2.1,497900,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789923,1.5.2.3.1,2693500,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789923,1.5.2.3.1,2611900,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789923,1.5.2.3.1,2614500,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789923,1.5.2.3.1,2595500,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789923,1.5.2.3.1,2606800,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789923,1.5.2.3.1,2533200,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789930,1.5.2.4.1,203900,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789930,1.5.2.4.1,267300,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789930,1.5.2.4.1,234000,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789930,1.5.2.4.1,280400,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789930,1.5.2.4.1,251400,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789930,1.5.2.4.1,320900,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789937,1.5.2.5.1,840600,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789937,1.5.2.5.1,835100,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789937,1.5.2.5.1,1006800,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789937,1.5.2.5.1,754100,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789937,1.5.2.5.1,904100,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789937,1.5.2.5.1,812100,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110790000,1.5.2.14.1,253200,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110790000,1.5.2.14.1,270800,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110790000,1.5.2.14.1,289500,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110790000,1.5.2.14.1,273900,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110790000,1.5.2.14.1,272600,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110790000,1.5.2.14.1,286000,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790007,1.5.2.15.1,858600,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790007,1.5.2.15.1,837500,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790007,1.5.2.15.1,844600,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790007,1.5.2.15.1,759900,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790007,1.5.2.15.1,767000,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110790007,1.5.2.15.1,690600,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790014,1.5.2.16.1,689100,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790014,1.5.2.16.1,678200,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790014,1.5.2.16.1,693200,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790014,1.5.2.16.1,610200,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790014,1.5.2.16.1,598200,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110790014,1.5.2.16.1,533900,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110790021,1.5.2.17.1,878000,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110790021,1.5.2.17.1,903900,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110790021,1.5.2.17.1,876500,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110790021,1.5.2.17.1,885600,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110790021,1.5.2.17.1,865300,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110790021,1.5.2.17.1,822600,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790063,1.5.2.23.1,2458400,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790063,1.5.2.23.1,2511300,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790063,1.5.2.23.1,2465500,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790063,1.5.2.23.1,2499900,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790063,1.5.2.23.1,2542400,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110790063,1.5.2.23.1,2602100,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110790070,1.5.2.24.1,3319900,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110790070,1.5.2.24.1,3312000,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110790070,1.5.2.24.1,3294900,,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110790070,1.5.2.24.1,3390500,,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110790070,1.5.2.24.1,3355900,,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110790070,1.5.2.24.1,3323800,,,,0
2015,Canada (excluding territories),,50 to 64 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790084,1.5.2.26.1,2651700,,,,0
2016,Canada (excluding territories),,50 to 64 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790084,1.5.2.26.1,2763600,,,,0
2017,Canada (excluding territories),,50 to 64 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790084,1.5.2.26.1,,..,,,0
2018,Canada (excluding territories),,50 to 64 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790084,1.5.2.26.1,,..,,,0
2019,Canada (excluding territories),,50 to 64 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790084,1.5.2.26.1,,..,,,0
2020,Canada (excluding territories),,50 to 64 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110790084,1.5.2.26.1,,..,,,0
2015,Canada (excluding territories),,50 to 64 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790091,1.5.3.1.1,2152000,,,,0
2016,Canada (excluding territories),,50 to 64 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790091,1.5.3.1.1,2116200,,,,0
2017,Canada (excluding territories),,50 to 64 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790091,1.5.3.1.1,2091500,,,,0
2018,Canada (excluding territories),,50 to 64 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790091,1.5.3.1.1,2162700,,,,0
2019,Canada (excluding territories),,50 to 64 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790091,1.5.3.1.1,2167100,,,,0
2020,Canada (excluding territories),,50 to 64 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110790091,1.5.3.1.1,2233000,,,,0
2015,Canada (excluding territories),,50 to 64 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790098,1.5.3.2.1,500400,,,,0
2016,Canada (excluding territories),,50 to 64 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790098,1.5.3.2.1,576400,,,,0
2017,Canada (excluding territories),,50 to 64 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790098,1.5.3.2.1,604900,,,,0
2018,Canada (excluding territories),,50 to 64 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790098,1.5.3.2.1,523300,,,,0
2019,Canada (excluding territories),,50 to 64 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790098,1.5.3.2.1,500900,,,,0
2020,Canada (excluding territories),,50 to 64 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110790098,1.5.3.2.1,504400,,,,0
2015,Canada (excluding territories),,50 to 64 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790105,1.5.3.3.1,2610000,,,,0
2016,Canada (excluding territories),,50 to 64 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790105,1.5.3.3.1,2568500,,,,0
2017,Canada (excluding territories),,50 to 64 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790105,1.5.3.3.1,2554700,,,,0
2018,Canada (excluding territories),,50 to 64 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790105,1.5.3.3.1,2553800,,,,0
2019,Canada (excluding territories),,50 to 64 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790105,1.5.3.3.1,2580000,,,,0
2020,Canada (excluding territories),,50 to 64 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110790105,1.5.3.3.1,2416000,,,,0
2015,Canada (excluding territories),,50 to 64 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790112,1.5.3.4.1,252700,,,,0
2016,Canada (excluding territories),,50 to 64 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790112,1.5.3.4.1,308600,,,,0
2017,Canada (excluding territories),,50 to 64 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790112,1.5.3.4.1,302800,,,,0
2018,Canada (excluding territories),,50 to 64 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790112,1.5.3.4.1,293600,,,,0
2019,Canada (excluding territories),,50 to 64 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790112,1.5.3.4.1,281300,,,,0
2020,Canada (excluding territories),,50 to 64 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110790112,1.5.3.4.1,351200,,,,0
