REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2020,Alberta,2016A000248,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819008,10.4.2.24.1,439100,,,,0
2015,Alberta,2016A000248,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819022,10.4.2.26.1,320100,,,,0
2016,Alberta,2016A000248,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819022,10.4.2.26.1,309500,,,,0
2017,Alberta,2016A000248,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819022,10.4.2.26.1,,..,,,0
2018,Alberta,2016A000248,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819022,10.4.2.26.1,,..,,,0
2019,Alberta,2016A000248,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819022,10.4.2.26.1,,..,,,0
2020,Alberta,2016A000248,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819022,10.4.2.26.1,,..,,,0
2015,Alberta,2016A000248,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819029,10.4.3.1.1,308800,,,,0
2016,Alberta,2016A000248,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819029,10.4.3.1.1,289300,,,,0
2017,Alberta,2016A000248,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819029,10.4.3.1.1,288700,,,,0
2018,Alberta,2016A000248,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819029,10.4.3.1.1,290800,,,,0
2019,Alberta,2016A000248,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819029,10.4.3.1.1,304000,,,,0
2020,Alberta,2016A000248,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819029,10.4.3.1.1,301300,,,,0
2015,Alberta,2016A000248,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819036,10.4.3.2.1,32800,E,,,0
2016,Alberta,2016A000248,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819036,10.4.3.2.1,40000,E,,,0
2017,Alberta,2016A000248,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819036,10.4.3.2.1,34800,E,,,0
2018,Alberta,2016A000248,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819036,10.4.3.2.1,45200,,,,0
2019,Alberta,2016A000248,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819036,10.4.3.2.1,37100,E,,,0
2020,Alberta,2016A000248,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819036,10.4.3.2.1,41300,E,,,0
2015,Alberta,2016A000248,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819043,10.4.3.3.1,321100,,,,0
2016,Alberta,2016A000248,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819043,10.4.3.3.1,302500,,,,0
2017,Alberta,2016A000248,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819043,10.4.3.3.1,307100,,,,0
2018,Alberta,2016A000248,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819043,10.4.3.3.1,308600,,,,0
2019,Alberta,2016A000248,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819043,10.4.3.3.1,291200,,,,0
2020,Alberta,2016A000248,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819043,10.4.3.3.1,275700,,,,0
2015,Alberta,2016A000248,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819050,10.4.3.4.1,27300,E,,,0
2016,Alberta,2016A000248,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819050,10.4.3.4.1,32100,,,,0
2017,Alberta,2016A000248,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819050,10.4.3.4.1,26700,E,,,0
2018,Alberta,2016A000248,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819050,10.4.3.4.1,42500,E,,,0
2019,Alberta,2016A000248,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819050,10.4.3.4.1,34600,E,,,0
2020,Alberta,2016A000248,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819050,10.4.3.4.1,57600,E,,,0
2015,Alberta,2016A000248,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819057,10.4.3.5.1,118000,,,,0
2016,Alberta,2016A000248,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819057,10.4.3.5.1,128500,,,,0
2017,Alberta,2016A000248,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819057,10.4.3.5.1,101900,,,,0
2018,Alberta,2016A000248,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819057,10.4.3.5.1,133800,,,,0
2019,Alberta,2016A000248,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819057,10.4.3.5.1,115900,,,,0
2020,Alberta,2016A000248,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819057,10.4.3.5.1,152400,,,,0
2015,Alberta,2016A000248,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110819120,10.4.3.14.1,41700,E,,,0
2016,Alberta,2016A000248,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110819120,10.4.3.14.1,64500,,,,0
2017,Alberta,2016A000248,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110819120,10.4.3.14.1,54200,,,,0
2018,Alberta,2016A000248,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110819120,10.4.3.14.1,58700,,,,0
2019,Alberta,2016A000248,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110819120,10.4.3.14.1,60600,,,,0
2020,Alberta,2016A000248,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110819120,10.4.3.14.1,71600,E,,,0
2015,Alberta,2016A000248,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819127,10.4.3.15.1,73300,,,,0
2016,Alberta,2016A000248,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819127,10.4.3.15.1,55700,,,,0
2017,Alberta,2016A000248,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819127,10.4.3.15.1,58000,,,,0
2018,Alberta,2016A000248,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819127,10.4.3.15.1,60400,,,,0
2019,Alberta,2016A000248,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819127,10.4.3.15.1,69700,,,,0
2020,Alberta,2016A000248,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819127,10.4.3.15.1,60600,E,,,0
2015,Alberta,2016A000248,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110819134,10.4.3.16.1,60600,,,,0
2016,Alberta,2016A000248,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110819134,10.4.3.16.1,44000,,,,0
2017,Alberta,2016A000248,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110819134,10.4.3.16.1,50900,,,,0
2018,Alberta,2016A000248,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110819134,10.4.3.16.1,50800,,,,0
2019,Alberta,2016A000248,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110819134,10.4.3.16.1,47200,E,,,0
2020,Alberta,2016A000248,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110819134,10.4.3.16.1,55400,E,,,0
2015,Alberta,2016A000248,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110819141,10.4.3.17.1,54400,,,,0
2016,Alberta,2016A000248,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110819141,10.4.3.17.1,57800,,,,0
2017,Alberta,2016A000248,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110819141,10.4.3.17.1,79600,,,,0
2018,Alberta,2016A000248,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110819141,10.4.3.17.1,72300,,,,0
2019,Alberta,2016A000248,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110819141,10.4.3.17.1,70000,,,,0
2020,Alberta,2016A000248,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110819141,10.4.3.17.1,74900,,,,0
2015,Alberta,2016A000248,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819183,10.4.3.23.1,309200,,,,0
2016,Alberta,2016A000248,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819183,10.4.3.23.1,292700,,,,0
2017,Alberta,2016A000248,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819183,10.4.3.23.1,286400,,,,0
2018,Alberta,2016A000248,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819183,10.4.3.23.1,309600,,,,0
2019,Alberta,2016A000248,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819183,10.4.3.23.1,307100,,,,0
2020,Alberta,2016A000248,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819183,10.4.3.23.1,349200,,,,0
2015,Alberta,2016A000248,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819190,10.4.3.24.1,397400,,,,0
2016,Alberta,2016A000248,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819190,10.4.3.24.1,398500,,,,0
2017,Alberta,2016A000248,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819190,10.4.3.24.1,414500,,,,0
2018,Alberta,2016A000248,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819190,10.4.3.24.1,411900,,,,0
2019,Alberta,2016A000248,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819190,10.4.3.24.1,419800,,,,0
2020,Alberta,2016A000248,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819190,10.4.3.24.1,447400,,,,0
2015,Alberta,2016A000248,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819204,10.4.3.26.1,346200,,,,0
2016,Alberta,2016A000248,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819204,10.4.3.26.1,342400,,,,0
2017,Alberta,2016A000248,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819204,10.4.3.26.1,,..,,,0
2018,Alberta,2016A000248,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819204,10.4.3.26.1,,..,,,0
2019,Alberta,2016A000248,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819204,10.4.3.26.1,,..,,,0
2020,Alberta,2016A000248,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819204,10.4.3.26.1,,..,,,0
2015,Alberta,2016A000248,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819393,10.5.2.1.1,252500,,,,0
2016,Alberta,2016A000248,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819393,10.5.2.1.1,238400,,,,0
2017,Alberta,2016A000248,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819393,10.5.2.1.1,235200,,,,0
2018,Alberta,2016A000248,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819393,10.5.2.1.1,242600,,,,0
2019,Alberta,2016A000248,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819393,10.5.2.1.1,236400,,,,0
2020,Alberta,2016A000248,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819393,10.5.2.1.1,251700,,,,0
2015,Alberta,2016A000248,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819400,10.5.2.2.1,48500,,,,0
2016,Alberta,2016A000248,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819400,10.5.2.2.1,50100,,,,0
2017,Alberta,2016A000248,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819400,10.5.2.2.1,67800,,,,0
2018,Alberta,2016A000248,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819400,10.5.2.2.1,60000,,,,0
2019,Alberta,2016A000248,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819400,10.5.2.2.1,49900,E,,,0
2020,Alberta,2016A000248,50 to 64 years,Males,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819400,10.5.2.2.1,53400,,,,0
2015,Alberta,2016A000248,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819407,10.5.2.3.1,305300,,,,0
2016,Alberta,2016A000248,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819407,10.5.2.3.1,290700,,,,0
2017,Alberta,2016A000248,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819407,10.5.2.3.1,288100,,,,0
2018,Alberta,2016A000248,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819407,10.5.2.3.1,286500,,,,0
2019,Alberta,2016A000248,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819407,10.5.2.3.1,273700,,,,0
2020,Alberta,2016A000248,50 to 64 years,Males,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819407,10.5.2.3.1,278300,,,,0
2015,Alberta,2016A000248,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819414,10.5.2.4.1,25500,E,,,0
2016,Alberta,2016A000248,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819414,10.5.2.4.1,31300,E,,,0
2017,Alberta,2016A000248,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819414,10.5.2.4.1,31400,,,,0
2018,Alberta,2016A000248,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819414,10.5.2.4.1,24200,E,,,0
2019,Alberta,2016A000248,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819414,10.5.2.4.1,20500,E,,,0
2020,Alberta,2016A000248,50 to 64 years,Males,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819414,10.5.2.4.1,31300,E,,,0
2015,Alberta,2016A000248,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819421,10.5.2.5.1,78700,,,,0
2016,Alberta,2016A000248,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819421,10.5.2.5.1,100400,,,,0
2017,Alberta,2016A000248,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819421,10.5.2.5.1,105600,,,,0
2018,Alberta,2016A000248,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819421,10.5.2.5.1,89300,,,,0
2019,Alberta,2016A000248,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819421,10.5.2.5.1,94100,,,,0
2020,Alberta,2016A000248,50 to 64 years,Males,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819421,10.5.2.5.1,73500,,,,0
2015,Alberta,2016A000248,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110819484,10.5.2.14.1,26400,E,,,0
2016,Alberta,2016A000248,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110819484,10.5.2.14.1,27500,E,,,0
2017,Alberta,2016A000248,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110819484,10.5.2.14.1,37900,E,,,0
2018,Alberta,2016A000248,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110819484,10.5.2.14.1,23500,E,,,0
2019,Alberta,2016A000248,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110819484,10.5.2.14.1,22100,E,,,0
2020,Alberta,2016A000248,50 to 64 years,Males,Mood disorder,Number of persons,Number,223,units,0,v110819484,10.5.2.14.1,34600,E,,,0
2015,Alberta,2016A000248,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819491,10.5.2.15.1,102100,,,,0
2016,Alberta,2016A000248,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819491,10.5.2.15.1,84700,,,,0
2017,Alberta,2016A000248,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819491,10.5.2.15.1,98500,,,,0
2018,Alberta,2016A000248,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819491,10.5.2.15.1,94000,,,,0
2019,Alberta,2016A000248,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819491,10.5.2.15.1,88200,,,,0
2020,Alberta,2016A000248,50 to 64 years,Males,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110819491,10.5.2.15.1,72300,,,,0
2015,Alberta,2016A000248,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110819498,10.5.2.16.1,94600,,,,0
2016,Alberta,2016A000248,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110819498,10.5.2.16.1,58800,,,,0
2017,Alberta,2016A000248,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110819498,10.5.2.16.1,79600,,,,0
2018,Alberta,2016A000248,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110819498,10.5.2.16.1,76500,,,,0
2019,Alberta,2016A000248,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110819498,10.5.2.16.1,75100,,,,0
2020,Alberta,2016A000248,50 to 64 years,Males,"Current smoker, daily",Number of persons,Number,223,units,0,v110819498,10.5.2.16.1,52300,,,,0
2015,Alberta,2016A000248,50 to 64 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110819505,10.5.2.17.1,86400,,,,0
2016,Alberta,2016A000248,50 to 64 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110819505,10.5.2.17.1,89200,,,,0
2017,Alberta,2016A000248,50 to 64 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110819505,10.5.2.17.1,83900,,,,0
2018,Alberta,2016A000248,50 to 64 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110819505,10.5.2.17.1,98200,,,,0
2019,Alberta,2016A000248,50 to 64 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110819505,10.5.2.17.1,81400,,,,0
2020,Alberta,2016A000248,50 to 64 years,Males,Heavy drinking,Number of persons,Number,223,units,0,v110819505,10.5.2.17.1,67600,E,,,0
2015,Alberta,2016A000248,50 to 64 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819547,10.5.2.23.1,272700,,,,0
2016,Alberta,2016A000248,50 to 64 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819547,10.5.2.23.1,282700,,,,0
2017,Alberta,2016A000248,50 to 64 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819547,10.5.2.23.1,273200,,,,0
2018,Alberta,2016A000248,50 to 64 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819547,10.5.2.23.1,300800,,,,0
2019,Alberta,2016A000248,50 to 64 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819547,10.5.2.23.1,288400,,,,0
2020,Alberta,2016A000248,50 to 64 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110819547,10.5.2.23.1,281800,,,,0
2015,Alberta,2016A000248,50 to 64 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819554,10.5.2.24.1,352700,,,,0
2016,Alberta,2016A000248,50 to 64 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819554,10.5.2.24.1,360700,,,,0
2017,Alberta,2016A000248,50 to 64 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819554,10.5.2.24.1,358300,,,,0
2018,Alberta,2016A000248,50 to 64 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819554,10.5.2.24.1,367300,,,,0
2019,Alberta,2016A000248,50 to 64 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819554,10.5.2.24.1,371500,,,,0
2020,Alberta,2016A000248,50 to 64 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110819554,10.5.2.24.1,351600,,,,0
2015,Alberta,2016A000248,50 to 64 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819568,10.5.2.26.1,284400,,,,0
2016,Alberta,2016A000248,50 to 64 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819568,10.5.2.26.1,316100,,,,0
2017,Alberta,2016A000248,50 to 64 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819568,10.5.2.26.1,,..,,,0
2018,Alberta,2016A000248,50 to 64 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819568,10.5.2.26.1,,..,,,0
2019,Alberta,2016A000248,50 to 64 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819568,10.5.2.26.1,,..,,,0
2020,Alberta,2016A000248,50 to 64 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110819568,10.5.2.26.1,,..,,,0
2015,Alberta,2016A000248,50 to 64 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819575,10.5.3.1.1,246200,,,,0
2016,Alberta,2016A000248,50 to 64 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819575,10.5.3.1.1,225600,,,,0
2017,Alberta,2016A000248,50 to 64 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819575,10.5.3.1.1,223500,,,,0
2018,Alberta,2016A000248,50 to 64 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819575,10.5.3.1.1,212500,,,,0
2019,Alberta,2016A000248,50 to 64 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819575,10.5.3.1.1,246800,,,,0
2020,Alberta,2016A000248,50 to 64 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110819575,10.5.3.1.1,246600,,,,0
2015,Alberta,2016A000248,50 to 64 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819582,10.5.3.2.1,51400,,,,0
2016,Alberta,2016A000248,50 to 64 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819582,10.5.3.2.1,66400,,,,0
2017,Alberta,2016A000248,50 to 64 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819582,10.5.3.2.1,51500,,,,0
2018,Alberta,2016A000248,50 to 64 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819582,10.5.3.2.1,54400,,,,0
2019,Alberta,2016A000248,50 to 64 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819582,10.5.3.2.1,48800,E,,,0
2020,Alberta,2016A000248,50 to 64 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110819582,10.5.3.2.1,50600,E,,,0
2015,Alberta,2016A000248,50 to 64 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819589,10.5.3.3.1,306700,,,,0
2016,Alberta,2016A000248,50 to 64 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819589,10.5.3.3.1,269300,,,,0
2017,Alberta,2016A000248,50 to 64 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819589,10.5.3.3.1,265200,,,,0
2018,Alberta,2016A000248,50 to 64 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819589,10.5.3.3.1,269200,,,,0
2019,Alberta,2016A000248,50 to 64 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819589,10.5.3.3.1,284200,,,,0
2020,Alberta,2016A000248,50 to 64 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110819589,10.5.3.3.1,258500,,,,0
2015,Alberta,2016A000248,50 to 64 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819596,10.5.3.4.1,29500,E,,,0
2016,Alberta,2016A000248,50 to 64 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819596,10.5.3.4.1,39300,E,,,0
2017,Alberta,2016A000248,50 to 64 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819596,10.5.3.4.1,26200,,,,0
2018,Alberta,2016A000248,50 to 64 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819596,10.5.3.4.1,27200,E,,,0
2019,Alberta,2016A000248,50 to 64 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819596,10.5.3.4.1,33000,E,,,0
2020,Alberta,2016A000248,50 to 64 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110819596,10.5.3.4.1,49400,E,,,0
2015,Alberta,2016A000248,50 to 64 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819603,10.5.3.5.1,77400,,,,0
2016,Alberta,2016A000248,50 to 64 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110819603,10.5.3.5.1,98800,,,,0
