REF_DATE,GEO,DGUID,Age group,Sex,Indicators,Characteristics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2015,Canada (excluding territories),,35 to 49 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110789520,1.4.2.23.4,65.7,,,,1
2016,Canada (excluding territories),,35 to 49 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110789520,1.4.2.23.4,67.1,,,,1
2017,Canada (excluding territories),,35 to 49 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110789520,1.4.2.23.4,67.5,,,,1
2018,Canada (excluding territories),,35 to 49 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110789520,1.4.2.23.4,64.4,,,,1
2019,Canada (excluding territories),,35 to 49 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110789520,1.4.2.23.4,64.9,,,,1
2020,Canada (excluding territories),,35 to 49 years,Males,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110789520,1.4.2.23.4,65.9,,,,1
2015,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789524,1.4.2.24.1,3206000,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789524,1.4.2.24.1,3186800,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789524,1.4.2.24.1,3250400,,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789524,1.4.2.24.1,3263500,,,,0
2019,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789524,1.4.2.24.1,3331500,,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789524,1.4.2.24.1,3323000,,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110789527,1.4.2.24.4,93.9,,,,1
2016,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110789527,1.4.2.24.4,92.9,,,,1
2017,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110789527,1.4.2.24.4,93.5,,,,1
2018,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110789527,1.4.2.24.4,93.7,,,,1
2019,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110789527,1.4.2.24.4,94,,,,1
2020,Canada (excluding territories),,35 to 49 years,Males,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110789527,1.4.2.24.4,94.8,,,,1
2015,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789538,1.4.2.26.1,2329300,,,,0
2016,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789538,1.4.2.26.1,2294300,,,,0
2017,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789538,1.4.2.26.1,,..,,,0
2018,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789538,1.4.2.26.1,,..,,,0
2019,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789538,1.4.2.26.1,,..,,,0
2020,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789538,1.4.2.26.1,,..,,,0
2015,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110789541,1.4.2.26.4,68.6,,,,1
2016,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110789541,1.4.2.26.4,66.6,,,,1
2017,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110789541,1.4.2.26.4,,..,,,1
2018,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110789541,1.4.2.26.4,,..,,,1
2019,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110789541,1.4.2.26.4,,..,,,1
2020,Canada (excluding territories),,35 to 49 years,Males,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110789541,1.4.2.26.4,,..,,,1
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789545,1.4.3.1.1,2214800,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789545,1.4.3.1.1,2258500,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789545,1.4.3.1.1,2329600,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789545,1.4.3.1.1,2223700,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789545,1.4.3.1.1,2305700,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789545,1.4.3.1.1,2367700,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110789548,1.4.3.1.4,62.9,,,,1
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110789548,1.4.3.1.4,63.7,,,,1
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110789548,1.4.3.1.4,65.2,,,,1
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110789548,1.4.3.1.4,61.8,,,,1
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110789548,1.4.3.1.4,63,,,,1
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, very good or excellent",Percent,Percent,239,units,0,v110789548,1.4.3.1.4,64.2,,,,1
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789552,1.4.3.2.1,309300,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789552,1.4.3.2.1,325700,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789552,1.4.3.2.1,318800,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789552,1.4.3.2.1,326500,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789552,1.4.3.2.1,333200,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Number of persons,Number,223,units,0,v110789552,1.4.3.2.1,330000,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789555,1.4.3.2.4,8.8,,,,1
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789555,1.4.3.2.4,9.2,,,,1
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789555,1.4.3.2.4,8.9,,,,1
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789555,1.4.3.2.4,9.1,,,,1
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789555,1.4.3.2.4,9.1,,,,1
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived health, fair or poor",Percent,Percent,239,units,0,v110789555,1.4.3.2.4,9,,,,1
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789559,1.4.3.3.1,2479200,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789559,1.4.3.3.1,2388500,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789559,1.4.3.3.1,2406000,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789559,1.4.3.3.1,2347500,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789559,1.4.3.3.1,2305400,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Number of persons,Number,223,units,0,v110789559,1.4.3.3.1,2179600,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789562,1.4.3.3.4,70.6,,,,1
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789562,1.4.3.3.4,67.8,,,,1
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789562,1.4.3.3.4,68.2,,,,1
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789562,1.4.3.3.4,65.5,,,,1
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789562,1.4.3.3.4,63.9,,,,1
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, very good or excellent",Percent,Percent,239,units,0,v110789562,1.4.3.3.4,59.9,,,,1
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789566,1.4.3.4.1,255700,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789566,1.4.3.4.1,268500,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789566,1.4.3.4.1,277000,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789566,1.4.3.4.1,302400,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789566,1.4.3.4.1,295000,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Number of persons,Number,223,units,0,v110789566,1.4.3.4.1,393300,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789569,1.4.3.4.4,7.3,,,,1
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789569,1.4.3.4.4,7.6,,,,1
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789569,1.4.3.4.4,7.9,,,,1
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789569,1.4.3.4.4,8.4,,,,1
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789569,1.4.3.4.4,8.2,,,,1
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived mental health, fair or poor",Percent,Percent,239,units,0,v110789569,1.4.3.4.4,10.8,,,,1
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789573,1.4.3.5.1,1060600,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789573,1.4.3.5.1,1098400,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789573,1.4.3.5.1,1050200,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789573,1.4.3.5.1,1107800,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789573,1.4.3.5.1,1061500,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Number of persons,Number,223,units,0,v110789573,1.4.3.5.1,1043900,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789576,1.4.3.5.4,30.1,,,,1
2016,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789576,1.4.3.5.4,31.1,,,,1
2017,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789576,1.4.3.5.4,29.4,,,,1
2018,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789576,1.4.3.5.4,30.7,,,,1
2019,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789576,1.4.3.5.4,29.1,,,,1
2020,Canada (excluding territories),,35 to 49 years,Females,"Perceived life stress, most days quite a bit or extremely stressful",Percent,Percent,239,units,0,v110789576,1.4.3.5.4,28.4,,,,1
2015,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789636,1.4.3.14.1,402900,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789636,1.4.3.14.1,435800,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789636,1.4.3.14.1,408600,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789636,1.4.3.14.1,441200,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789636,1.4.3.14.1,397900,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Number of persons,Number,223,units,0,v110789636,1.4.3.14.1,430900,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Percent,Percent,239,units,0,v110789639,1.4.3.14.4,11.4,,,,1
2016,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Percent,Percent,239,units,0,v110789639,1.4.3.14.4,12.3,,,,1
2017,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Percent,Percent,239,units,0,v110789639,1.4.3.14.4,11.4,,,,1
2018,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Percent,Percent,239,units,0,v110789639,1.4.3.14.4,12.2,,,,1
2019,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Percent,Percent,239,units,0,v110789639,1.4.3.14.4,10.9,,,,1
2020,Canada (excluding territories),,35 to 49 years,Females,Mood disorder,Percent,Percent,239,units,0,v110789639,1.4.3.14.4,11.7,,,,1
2015,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789643,1.4.3.15.1,571600,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789643,1.4.3.15.1,578500,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789643,1.4.3.15.1,500800,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789643,1.4.3.15.1,514700,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789643,1.4.3.15.1,494500,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Number of persons,Number,223,units,0,v110789643,1.4.3.15.1,437300,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110789646,1.4.3.15.4,16.2,,,,1
2016,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110789646,1.4.3.15.4,16.4,,,,1
2017,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110789646,1.4.3.15.4,14,,,,1
2018,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110789646,1.4.3.15.4,14.3,,,,1
2019,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110789646,1.4.3.15.4,13.5,,,,1
2020,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily or occasional",Percent,Percent,239,units,0,v110789646,1.4.3.15.4,11.9,,,,1
2015,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789650,1.4.3.16.1,431800,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789650,1.4.3.16.1,439300,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789650,1.4.3.16.1,376200,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789650,1.4.3.16.1,374000,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789650,1.4.3.16.1,351900,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Number of persons,Number,223,units,0,v110789650,1.4.3.16.1,341400,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110789653,1.4.3.16.4,12.3,,,,1
2016,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110789653,1.4.3.16.4,12.4,,,,1
2017,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110789653,1.4.3.16.4,10.5,,,,1
2018,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110789653,1.4.3.16.4,10.4,,,,1
2019,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110789653,1.4.3.16.4,9.6,,,,1
2020,Canada (excluding territories),,35 to 49 years,Females,"Current smoker, daily",Percent,Percent,239,units,0,v110789653,1.4.3.16.4,9.3,,,,1
2015,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789657,1.4.3.17.1,528900,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789657,1.4.3.17.1,575600,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789657,1.4.3.17.1,669200,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789657,1.4.3.17.1,628100,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789657,1.4.3.17.1,594700,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Number of persons,Number,223,units,0,v110789657,1.4.3.17.1,626400,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110789660,1.4.3.17.4,15.1,,,,1
2016,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110789660,1.4.3.17.4,16.3,,,,1
2017,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110789660,1.4.3.17.4,18.8,,,,1
2018,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110789660,1.4.3.17.4,17.5,,,,1
2019,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110789660,1.4.3.17.4,16.4,,,,1
2020,Canada (excluding territories),,35 to 49 years,Females,Heavy drinking,Percent,Percent,239,units,0,v110789660,1.4.3.17.4,17.1,,,,1
2015,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789699,1.4.3.23.1,2339400,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789699,1.4.3.23.1,2380700,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789699,1.4.3.23.1,2417300,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789699,1.4.3.23.1,2406500,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789699,1.4.3.23.1,2496200,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Number of persons,Number,223,units,0,v110789699,1.4.3.23.1,2545200,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110789702,1.4.3.23.4,67.5,,,,1
2016,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110789702,1.4.3.23.4,68,,,,1
2017,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110789702,1.4.3.23.4,69,,,,1
2018,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110789702,1.4.3.23.4,67.6,,,,1
2019,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110789702,1.4.3.23.4,69.9,,,,1
2020,Canada (excluding territories),,35 to 49 years,Females,"Sense of belonging to local community, somewhat strong or very strong",Percent,Percent,239,units,0,v110789702,1.4.3.23.4,70.5,,,,1
2015,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789706,1.4.3.24.1,3244000,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789706,1.4.3.24.1,3246000,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789706,1.4.3.24.1,3278800,,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789706,1.4.3.24.1,3312700,,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789706,1.4.3.24.1,3377000,,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Number of persons,Number,223,units,0,v110789706,1.4.3.24.1,3368600,,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110789709,1.4.3.24.4,93,,,,1
2016,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110789709,1.4.3.24.4,92.4,,,,1
2017,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110789709,1.4.3.24.4,93.2,,,,1
2018,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110789709,1.4.3.24.4,92.5,,,,1
2019,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110789709,1.4.3.24.4,93.8,,,,1
2020,Canada (excluding territories),,35 to 49 years,Females,"Life satisfaction, satisfied or very satisfied",Percent,Percent,239,units,0,v110789709,1.4.3.24.4,92.7,,,,1
2015,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789720,1.4.3.26.1,2703400,,,,0
2016,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789720,1.4.3.26.1,2733300,,,,0
2017,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789720,1.4.3.26.1,,..,,,0
2018,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789720,1.4.3.26.1,,..,,,0
2019,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789720,1.4.3.26.1,,..,,,0
2020,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Number of persons,Number,223,units,0,v110789720,1.4.3.26.1,,..,,,0
2015,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110789723,1.4.3.26.4,79.1,,,,1
2016,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110789723,1.4.3.26.4,80.2,,,,1
2017,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110789723,1.4.3.26.4,,..,,,1
2018,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110789723,1.4.3.26.4,,..,,,1
2019,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110789723,1.4.3.26.4,,..,,,1
2020,Canada (excluding territories),,35 to 49 years,Females,Contact with a medical doctor in the past 12 months,Percent,Percent,239,units,0,v110789723,1.4.3.26.4,,..,,,1
2015,Canada (excluding territories),,50 to 64 years,Males,"Perceived health, very good or excellent",Number of persons,Number,223,units,0,v110789909,1.5.2.1.1,2149700,,,,0
